age,experience_years,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,work_life_balance,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,burnout_score,gender_Male,education_level_Master,education_level_PhD,job_role_HR Executive,job_role_ML Engineer,job_role_Project Manager,job_role_Software Engineer,company_type_MNC,company_type_Startup,deadline_frequency_Low,deadline_frequency_Medium,remote_work_Yes,physical_activity_Yes,health_issues_Yes
49,28,8,3,28,1,1,11,2,3,3.2,2,7.3,0.172,False,True,False,False,True,False,False,True,False,False,True,False,True,False
35,2,8,1,26,9,1,18,1,4,8.0,2,7.7,0.833,False,False,False,True,False,False,False,False,False,True,False,True,False,False
31,0,9,4,6,8,2,3,5,4,6.1,4,5.6,0.642,False,False,False,False,False,False,True,False,False,False,False,True,True,False
37,14,10,2,21,6,3,17,1,1,3.2,2,7.7,0.484,True,False,True,False,False,False,True,False,True,True,False,False,False,False
37,20,8,2,18,6,2,4,5,2,3.6,4,5.6,0.523,True,False,False,False,True,False,False,False,False,False,False,False,False,True
52,30,9,4,5,4,1,16,1,1,7.3,1,7.3,0.615,False,False,True,False,False,False,False,False,False,False,False,True,True,False
46,6,6,3,14,2,2,18,2,3,5.5,1,5.0,0.262,False,False,False,True,False,False,False,True,False,True,False,True,True,True
34,16,10,3,6,4,3,12,2,5,6.7,3,6.2,0.452,True,True,False,False,False,False,False,False,True,False,False,True,True,False
27,18,8,5,5,2,1,14,1,2,1.6,4,6.6,0.226,True,True,False,False,False,False,False,False,True,True,False,False,True,True
30,2,9,1,0,7,2,15,4,5,7.9,1,7.4,0.571,True,True,False,False,True,False,False,False,True,False,True,True,True,False
57,29,9,5,27,9,4,11,1,5,3.2,1,7.1,0.294,True,False,False,True,False,False,False,False,False,False,True,False,False,False
41,34,6,2,13,2,4,4,3,2,6.2,5,7.9,0.357,False,False,True,False,True,False,False,True,False,True,False,True,True,True
39,28,6,4,0,9,2,17,4,3,1.1,1,5.2,0.266,False,True,False,False,True,False,False,False,True,True,False,False,False,False
42,13,10,1,24,9,2,17,2,4,3.2,3,7.1,0.583,True,False,False,False,False,False,True,False,True,False,True,False,False,False
25,34,11,4,5,8,3,3,1,3,6.5,1,5.0,0.821,True,True,False,False,True,False,False,False,False,True,False,False,True,False
54,27,8,1,27,1,1,9,4,4,2.7,2,6.4,0.032,True,False,False,False,False,True,False,False,True,False,True,True,True,False
48,29,9,6,17,5,2,12,3,4,8.8,5,6.6,0.768,True,False,False,True,False,False,False,True,False,False,True,True,False,False
28,25,10,2,26,10,1,11,5,2,6.6,4,4.6,1.0,True,False,False,False,False,False,True,False,True,True,False,True,True,False
27,6,10,2,16,4,4,13,2,2,8.7,3,4.8,0.696,True,False,True,True,False,False,False,True,False,False,False,False,True,True
36,30,6,6,26,7,1,6,4,1,4.0,1,7.9,0.446,False,True,False,False,False,False,True,True,False,True,False,False,True,False
39,4,9,1,27,8,5,3,4,5,0.3,4,5.6,0.255,False,True,False,False,False,True,False,True,False,False,True,False,False,False
53,34,7,3,1,10,3,14,4,5,5.8,1,5.9,0.513,False,False,False,False,True,False,False,False,False,False,False,False,True,True
32,13,11,1,7,8,3,3,1,5,3.4,5,7.1,0.547,True,False,False,False,False,False,True,False,False,False,False,False,True,True
41,26,11,2,20,2,1,19,2,5,4.5,4,5.4,0.539,True,False,True,False,False,False,True,True,False,False,True,False,False,True
45,23,6,4,22,3,3,11,2,1,6.8,2,5.3,0.483,True,True,False,False,False,False,True,True,False,False,False,False,True,True
36,28,9,5,22,10,1,10,1,4,7.0,2,6.2,0.867,False,False,True,False,False,True,False,False,True,False,False,True,False,False
28,21,10,4,1,10,1,6,1,1,0.3,4,4.7,0.864,True,False,False,True,False,False,False,False,True,True,False,False,True,True
42,7,11,2,15,7,4,10,1,2,7.7,2,8.2,0.723,True,False,False,False,False,True,False,False,True,False,True,False,True,True
47,14,10,4,3,4,1,12,3,3,4.9,3,8.3,0.358,False,False,True,False,False,False,True,False,False,False,False,False,True,False
35,4,8,3,1,6,3,17,4,4,5.6,5,6.3,0.492,True,True,False,False,False,False,True,False,True,False,True,False,True,True
58,3,7,3,22,8,5,13,3,4,3.0,3,5.3,0.351,False,False,False,False,True,False,False,True,False,True,False,False,True,False
42,10,6,1,4,8,2,6,2,1,4.2,4,6.4,0.651,False,False,False,False,False,True,False,True,False,True,False,True,False,False
39,17,11,4,16,7,3,11,1,2,7.1,3,4.9,0.802,True,True,False,False,False,True,False,False,False,True,False,False,False,False
26,29,8,4,1,2,5,10,4,2,7.8,5,6.1,0.445,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,14,8,2,21,2,3,18,5,4,3.9,5,4.8,0.236,True,True,False,True,False,False,False,False,True,True,False,False,True,False
44,5,7,1,13,3,5,15,4,1,6.9,4,7.3,0.253,False,False,False,False,False,False,False,False,False,False,True,True,True,True
47,15,6,1,19,4,3,7,5,5,2.6,3,5.6,0.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True
58,8,6,4,6,1,2,15,4,4,8.3,5,6.6,0.439,False,False,True,True,False,False,False,True,False,False,False,False,False,True
45,33,10,5,14,5,4,4,1,5,6.1,4,4.6,0.526,True,False,False,False,True,False,False,False,False,True,False,True,True,False
40,26,6,4,17,7,4,14,5,3,7.8,5,6.6,0.586,False,True,False,False,True,False,False,True,False,False,False,False,True,True
46,12,8,4,12,10,2,11,5,2,4.8,1,4.5,0.631,False,True,False,True,False,False,False,False,False,False,True,False,False,True
42,26,10,4,11,5,3,3,2,4,2.3,1,8.2,0.24,False,False,False,True,False,False,False,True,False,True,False,True,False,True
33,8,6,3,1,7,5,16,4,3,4.3,5,6.5,0.395,True,False,False,False,False,True,False,False,True,True,False,True,True,True
54,4,7,6,11,5,1,9,3,5,3.8,4,4.9,0.374,True,True,False,False,False,True,False,False,False,False,True,True,True,False
25,21,8,1,5,10,3,19,3,4,3.3,1,5.9,0.557,False,False,False,False,False,True,False,False,False,False,True,False,True,True
28,30,9,6,23,8,2,16,2,3,2.1,5,4.7,0.59,True,False,False,False,False,True,False,False,False,False,False,False,True,False
43,2,7,3,28,7,4,19,2,4,7.6,2,6.6,0.543,False,False,False,False,False,False,True,True,False,True,False,False,False,True
54,29,7,5,0,1,4,4,2,3,0.9,3,5.0,0.0,True,True,False,False,False,False,True,False,True,True,False,False,False,False
38,20,6,2,20,1,3,11,1,3,8.9,5,6.4,0.586,False,True,False,False,True,False,False,False,False,True,False,False,True,False
45,34,10,5,0,5,5,17,1,5,1.8,1,5.7,0.062,True,True,False,False,False,False,True,True,False,True,False,True,True,False
55,5,10,1,14,2,2,18,1,2,9.8,5,7.5,0.809,False,False,False,False,False,False,True,False,False,False,True,False,False,True
49,27,8,2,26,9,2,11,1,1,9.9,4,6.4,1.0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
43,31,6,6,15,2,5,6,2,3,4.0,1,7.9,0.0,False,False,True,False,False,True,False,False,True,True,False,False,True,True
38,24,10,5,21,9,5,17,2,2,9.9,4,8.3,0.918,False,True,False,True,False,False,False,True,False,True,False,True,False,False
55,31,11,1,6,10,3,12,1,1,8.7,4,8.4,1.0,True,True,False,False,False,True,False,True,False,False,False,True,False,False
27,34,9,5,21,2,3,9,1,5,0.8,4,5.5,0.081,False,True,False,True,False,False,False,False,False,False,False,False,False,True
27,21,11,2,13,4,4,8,5,4,9.5,5,7.6,0.538,True,False,True,True,False,False,False,True,False,False,False,True,False,False
55,23,6,2,28,3,4,17,4,2,0.4,1,6.3,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
22,29,6,5,24,6,5,4,5,4,1.8,4,6.2,0.016,False,False,False,False,False,True,False,True,False,False,True,False,True,True
31,31,10,3,18,4,1,17,4,4,5.8,2,8.0,0.354,True,False,False,False,False,False,True,False,True,False,True,True,True,False
42,30,7,5,23,9,1,16,1,1,0.8,3,5.1,0.64,True,False,False,False,False,True,False,True,False,True,False,True,True,False
26,22,6,6,18,9,1,5,1,2,1.6,5,6.4,0.556,True,False,False,False,False,False,True,False,False,True,False,False,False,True
23,32,7,5,26,10,2,16,1,3,9.5,2,6.9,0.966,False,False,False,False,False,False,True,True,False,False,True,False,True,True
43,24,8,5,27,9,3,8,5,1,9.9,1,4.8,0.919,True,True,False,False,False,False,True,True,False,False,False,False,True,False
23,23,8,3,28,3,5,16,2,2,8.0,3,8.0,0.386,True,False,False,False,True,False,False,False,True,True,False,False,False,True
31,30,10,4,28,3,4,4,4,3,5.2,4,5.8,0.489,False,True,False,False,False,False,True,False,False,False,False,True,True,True
55,12,8,2,22,4,1,18,5,4,9.0,2,7.1,0.466,False,True,False,False,False,False,False,False,True,True,False,False,False,True
37,9,11,6,29,9,4,18,1,5,1.1,2,8.2,0.284,True,False,False,False,False,False,False,True,False,True,False,True,True,False
43,22,11,1,12,6,3,19,2,5,9.4,4,7.4,0.718,False,False,True,False,False,False,False,False,True,False,False,False,False,True
33,17,11,2,20,9,5,18,5,1,3.5,4,8.0,0.674,True,True,False,True,False,False,False,True,False,False,True,False,True,True
45,31,10,2,11,8,1,18,4,3,8.6,2,4.8,0.978,True,False,False,False,False,False,True,True,False,False,False,False,True,True
59,32,10,4,28,7,1,10,1,3,6.7,1,6.5,0.705,True,False,False,False,False,False,False,False,True,False,True,True,False,True
31,27,11,2,0,5,5,8,4,5,9.6,5,6.8,0.707,False,False,False,True,False,False,False,False,True,False,True,True,True,False
56,15,7,2,26,9,4,16,1,3,8.6,1,7.3,0.757,True,True,False,False,False,False,False,True,False,True,False,True,False,False
53,15,11,3,11,4,3,18,1,2,8.9,1,5.0,0.783,False,False,False,False,False,True,False,False,True,True,False,False,True,True
28,17,7,3,3,4,3,10,3,2,6.3,5,7.1,0.423,False,True,False,False,True,False,False,False,True,True,False,False,True,False
42,7,8,3,29,8,3,16,4,5,8.3,1,5.1,0.634,True,True,False,False,False,False,True,True,False,False,True,True,True,True
41,15,7,3,28,4,4,19,2,4,7.6,3,4.8,0.424,False,False,False,False,True,False,False,False,False,False,True,False,False,False
47,10,6,3,26,7,4,10,1,4,1.6,4,6.4,0.272,False,False,True,False,True,False,False,False,True,False,False,True,True,False
25,5,9,6,14,4,1,18,2,4,6.5,2,6.9,0.46,False,False,False,False,False,True,False,False,True,True,False,True,True,True
43,0,6,1,24,1,4,12,5,5,1.5,5,8.3,0.0,False,False,True,False,False,True,False,False,False,True,False,False,True,True
36,11,6,4,15,10,2,12,1,1,8.7,1,7.3,0.852,False,False,False,False,False,True,False,False,True,False,True,True,True,True
42,27,10,5,14,9,5,11,1,3,0.7,2,6.9,0.22,True,True,False,True,False,False,False,True,False,True,False,False,True,True
36,16,9,6,7,4,4,3,1,2,9.9,3,5.4,0.766,False,False,False,False,False,False,False,False,True,False,True,False,False,True
43,0,10,3,18,3,3,18,2,2,4.0,1,5.1,0.363,True,True,False,False,False,False,True,True,False,False,False,True,False,False
49,31,7,4,14,3,4,12,3,1,1.7,1,6.9,0.046,True,True,False,False,False,True,False,False,False,False,False,False,True,True
35,7,11,5,17,9,1,17,4,3,9.4,1,5.4,0.94,True,False,False,False,False,False,True,False,False,True,False,True,True,True
48,23,7,2,10,8,5,7,1,4,0.5,3,7.3,0.133,True,True,False,False,False,False,True,False,False,False,False,True,False,False
49,9,9,6,8,10,5,19,4,2,4.7,4,5.0,0.7,True,False,False,False,False,False,True,False,True,True,False,True,False,True
47,9,8,2,0,7,3,11,4,4,7.7,2,5.9,0.477,True,True,False,False,False,True,False,False,False,True,False,False,True,False
23,24,7,4,8,7,5,8,4,4,3.2,1,7.6,0.193,False,False,True,False,False,True,False,False,True,False,True,True,True,False
46,9,6,1,27,4,2,4,2,5,5.3,1,7.8,0.075,False,False,False,False,False,False,False,False,True,False,True,False,False,True
24,18,9,1,22,3,5,15,4,5,7.0,3,5.9,0.25,False,False,False,False,False,True,False,False,True,True,False,True,False,True
29,14,9,4,11,4,3,6,5,3,9.5,3,5.3,0.684,True,False,False,False,False,True,False,False,False,False,False,False,False,True
54,15,7,1,1,6,5,12,2,2,1.0,2,8.3,0.051,False,True,False,False,False,False,True,False,False,False,False,True,False,False
56,1,7,1,10,4,4,13,2,5,1.6,2,7.5,0.031,False,False,False,False,False,False,False,False,True,True,False,True,False,True
27,28,10,2,20,4,1,15,5,3,5.1,1,7.7,0.294,False,False,False,False,True,False,False,False,False,True,False,False,False,False
44,3,10,1,13,2,4,19,3,1,4.2,1,5.4,0.303,True,False,False,False,False,True,False,False,True,False,False,True,True,True
46,28,6,1,1,7,2,13,3,4,4.1,1,6.2,0.264,False,False,False,False,False,True,False,False,False,False,False,True,False,True
40,30,9,4,14,6,2,6,1,2,3.0,1,4.8,0.525,True,False,True,False,True,False,False,True,False,False,True,False,False,False
26,16,8,1,20,2,1,16,3,2,5.6,1,4.9,0.408,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32,9,8,6,22,5,1,5,1,3,8.8,3,5.4,0.739,True,True,False,False,False,False,False,False,False,False,False,True,True,False
33,26,9,3,20,6,1,14,4,5,1.6,4,5.7,0.326,True,True,False,False,False,False,True,False,False,False,True,True,True,True
31,14,6,3,17,5,1,6,1,4,2.2,2,8.5,0.092,True,True,False,True,False,False,False,False,True,False,True,False,True,False
29,30,10,4,26,4,5,18,3,4,6.7,3,6.2,0.427,False,False,False,False,False,True,False,False,True,True,False,True,True,True
45,20,10,3,13,9,4,9,1,2,0.6,5,7.3,0.535,False,True,False,True,False,False,False,True,False,False,True,False,False,True
49,25,10,2,20,3,2,11,2,2,6.7,5,8.1,0.688,True,False,True,False,False,True,False,True,False,False,True,False,True,False
57,16,8,6,27,2,5,13,3,4,3.1,5,5.5,0.226,False,False,False,True,False,False,False,True,False,True,False,True,False,True
58,2,8,6,11,9,1,19,1,1,3.6,2,5.1,0.694,True,False,False,False,True,False,False,False,True,False,False,False,True,True
42,13,6,4,9,8,3,8,3,3,4.1,1,5.5,0.299,True,False,False,False,False,True,False,True,False,False,True,False,False,True
29,12,8,1,13,9,3,5,5,1,3.5,5,8.0,0.546,False,False,False,False,False,True,False,True,False,False,True,True,True,False
30,26,7,3,21,10,4,16,3,5,8.4,5,7.2,0.804,False,False,False,True,False,False,False,False,False,False,False,True,True,True
36,0,8,2,14,3,2,11,5,1,9.5,4,6.3,0.608,False,True,False,False,False,False,False,True,False,False,True,True,True,False
39,16,10,4,4,1,2,5,1,1,5.5,3,7.8,0.56,True,False,False,True,False,False,False,False,False,False,False,True,True,False
41,33,6,4,1,1,4,4,5,5,5.8,2,5.4,0.032,True,True,False,False,False,True,False,False,True,True,False,False,True,True
27,13,9,1,21,3,1,8,3,3,0.7,2,5.5,0.176,False,True,False,False,False,True,False,False,True,False,False,False,True,True
33,16,9,5,5,4,1,5,2,4,7.1,4,6.8,0.72,True,False,False,False,False,False,False,False,False,False,False,False,False,True
23,2,6,3,11,2,2,11,5,1,5.8,5,7.7,0.328,False,True,False,False,False,False,True,True,False,False,False,True,True,True
28,33,7,2,1,8,2,9,3,3,0.5,4,5.5,0.28,True,False,False,False,False,False,False,False,True,True,False,False,False,False
37,24,9,4,28,3,2,4,2,5,2.0,1,5.3,0.183,False,False,True,False,False,False,True,False,False,False,False,True,True,False
24,1,10,3,28,4,1,3,4,3,2.0,5,6.4,0.476,False,False,False,False,False,True,False,False,True,False,False,False,False,False
24,33,9,2,3,6,3,7,5,1,1.7,2,5.0,0.356,True,True,False,False,True,False,False,False,True,True,False,True,False,False
48,25,9,6,6,10,4,5,5,4,6.6,3,7.5,0.626,False,True,False,False,True,False,False,True,False,False,True,True,True,False
59,30,10,6,15,6,4,9,1,5,9.3,4,6.8,0.718,False,False,False,True,False,False,False,False,True,False,True,False,False,False
54,8,8,2,0,2,5,8,4,5,7.6,4,6.6,0.139,True,False,False,False,False,False,False,False,False,False,False,True,False,True
49,29,7,6,0,6,5,3,1,1,4.8,2,8.0,0.187,False,True,False,False,False,False,False,True,False,True,False,False,False,False
22,19,10,4,13,4,3,16,1,3,4.0,5,7.4,0.377,True,False,False,False,True,False,False,False,False,True,False,False,False,True
29,20,10,3,10,5,2,12,3,4,3.9,5,5.1,0.578,False,False,True,False,False,False,True,False,False,False,False,False,True,False
58,28,11,2,11,7,3,4,1,5,6.0,5,6.2,0.687,True,False,True,False,False,False,False,False,False,False,False,False,False,False
53,24,6,4,10,7,5,13,5,1,3.6,3,5.8,0.189,False,False,False,False,False,False,True,True,False,False,True,True,False,True
58,24,7,3,5,6,5,18,1,1,2.3,3,7.7,0.171,False,False,False,False,False,False,True,False,True,False,True,False,True,False
25,8,8,3,22,10,4,19,2,2,6.0,5,7.4,0.796,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51,25,11,4,11,6,3,7,5,2,3.9,3,6.4,0.544,False,False,False,False,False,False,True,False,True,True,False,False,True,True
27,15,10,3,20,6,1,18,3,3,0.1,4,7.8,0.473,True,True,False,True,False,False,False,False,True,False,False,True,True,True
40,11,11,5,11,4,5,12,1,1,0.2,5,6.1,0.45,True,True,False,True,False,False,False,False,False,True,False,False,True,False
53,23,8,2,9,3,4,8,2,3,2.7,3,7.7,0.073,True,False,False,False,True,False,False,False,True,False,True,True,True,False
30,25,11,2,7,1,2,10,2,3,5.1,4,4.6,0.46,True,False,False,True,False,False,False,True,False,False,False,False,True,True
33,19,11,3,26,3,3,8,5,4,3.5,4,5.0,0.382,True,False,False,False,False,False,False,True,False,True,False,False,False,False
32,8,11,4,19,3,5,6,1,2,0.2,3,7.5,0.081,True,False,False,True,False,False,False,False,True,False,True,False,False,False
37,22,10,1,18,9,1,7,2,3,2.2,5,5.0,0.798,True,True,False,False,False,False,False,False,True,False,False,False,False,True
22,28,10,6,6,3,5,8,1,4,1.0,5,7.2,0.115,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,30,6,3,13,8,1,17,5,4,9.5,3,7.4,0.668,False,True,False,False,False,False,True,False,True,False,True,True,True,False
51,18,9,1,3,8,3,8,4,2,3.1,3,7.1,0.506,False,True,False,False,True,False,False,False,True,False,False,True,False,True
34,19,7,3,0,3,1,10,2,2,0.1,1,7.8,0.04,False,True,False,False,False,False,True,False,True,False,True,False,False,True
55,22,6,1,26,10,1,15,3,1,6.6,4,6.5,0.89,True,False,False,False,False,False,True,False,True,True,False,False,True,False
25,26,8,3,7,10,4,6,1,3,2.3,5,8.1,0.555,True,True,False,True,False,False,False,False,False,False,False,False,True,True
49,29,11,4,4,6,3,19,5,4,5.7,2,6.8,0.406,True,True,False,True,False,False,False,False,True,False,True,True,True,False
59,20,10,6,28,8,5,16,5,1,1.5,4,6.5,0.372,False,True,False,False,False,False,False,True,False,False,True,False,False,False
52,34,11,1,7,8,2,17,3,3,9.8,5,6.5,1.0,True,False,False,True,False,False,False,False,False,True,False,True,True,True
48,6,10,5,7,10,3,13,4,3,9.7,1,8.1,0.846,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,21,7,4,27,10,3,9,1,1,6.6,4,5.5,0.929,True,True,False,False,False,True,False,True,False,False,True,False,False,False
46,9,6,6,20,9,2,3,4,4,7.1,4,7.3,0.66,True,False,False,False,False,False,False,False,True,False,True,False,True,False
24,22,6,3,23,9,5,5,5,1,4.3,5,5.5,0.497,True,False,False,False,False,False,False,False,False,False,True,True,False,True
54,14,8,1,6,8,4,3,2,3,9.6,2,4.9,0.943,True,False,True,False,False,True,False,False,False,False,False,False,False,False
25,29,6,6,28,7,5,6,4,1,4.2,3,8.3,0.236,False,False,False,False,False,False,False,False,True,False,False,True,False,False
46,33,6,2,18,10,2,13,2,1,2.4,2,5.0,0.494,False,False,False,False,True,False,False,False,True,True,False,False,False,False
41,12,9,4,3,3,5,9,3,3,1.2,1,7.2,0.0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
55,3,7,1,26,7,3,9,5,2,2.1,4,6.2,0.238,False,True,False,False,False,True,False,False,False,True,False,True,True,True
